audio;answer;do
11_listens3-audio-27-05-2014-20_22_58.wav;;1
11_listens3-audio-27-05-2014-20_32_59.wav;;1
11_listens3-audio-27-05-2014-20_48_00.wav;;1
11_listens3-audio-27-05-2014-20_53_01.wav;;1
11_listens3-audio-28-05-2014-02_47_36.wav;;1
11_listens3-audio-28-05-2014-02_52_37.wav;;1
11_listens3-audio-28-05-2014-03_12_40.wav;;1
11_listens3-audio-28-05-2014-03_17_40.wav;;1
11_listens3-audio-28-05-2014-03_27_41.wav;;1
11_listens3-audio-28-05-2014-03_32_42.wav;;1
11_listens3-audio-29-05-2014-18_15_41.wav;;1
11_listens3-audio-29-05-2014-18_20_42.wav;;1
11_listens3-audio-29-05-2014-18_30_43.wav;;1
11_listens3-audio-29-05-2014-18_35_44.wav;;1
11_listens3-audio-29-05-2014-18_40_44.wav;;1
11_listens3-audio-29-05-2014-18_45_45.wav;;1
11_listens3-audio-29-05-2014-19_05_47.wav;;1
11_listens3-audio-30-05-2014-03_53_29.wav;;1
11_listens3-audio-30-05-2014-03_58_31.wav;;1
11_listens3-audio-30-05-2014-04_08_32.wav;;1
11_listens3-audio-30-05-2014-04_13_32.wav;;1
11_listens3-audio-30-05-2014-04_18_33.wav;;1
11_listens3-audio-30-05-2014-09_50_57.wav;;1
11_listens3-audio-30-05-2014-10_05_59.wav;;1
11_listens3-audio-30-05-2014-10_16_01.wav;;1
11_listens3-audio-30-05-2014-10_31_03.wav;;1
11_listens3-audio-30-05-2014-10_45_40.wav;;1
11_listens3-audio-30-05-2014-12_27_48.wav;;1
11_listens3-audio-30-05-2014-12_32_49.wav;;1
11_listens3-audio-30-05-2014-12_37_50.wav;;1
11_listens3-audio-30-05-2014-13_17_54.wav;;1
11_listens3-audio-30-05-2014-13_22_55.wav;;1
11_listens3-audio-30-05-2014-19_11_42.wav;;1
11_listens3-audio-30-05-2014-19_46_46.wav;;1
11_listens3-audio-31-05-2014-03_13_10.wav;;1
11_listens3-audio-31-05-2014-03_28_12.wav;;1
11_listens3-audio-31-05-2014-03_38_13.wav;;1
11_listens3-audio-31-05-2014-03_58_16.wav;;1
11_listens3-audio-31-05-2014-04_03_16.wav;;1
11_listens3-audio-31-05-2014-04_08_17.wav;;1
11_listens3-audio-31-05-2014-09_05_55.wav;;1
11_listens3-audio-31-05-2014-09_35_58.wav;;1
11_listens3-audio-31-05-2014-09_40_58.wav;;1
11_listens3-audio-31-05-2014-09_45_59.wav;;1
11_listens3-audio-31-05-2014-09_56_00.wav;;1
11_listens3-audio-31-05-2014-12_18_32.wav;;1
11_listens3-audio-31-05-2014-12_28_33.wav;;1
11_listens3-audio-31-05-2014-12_38_34.wav;;1
11_listens3-audio-31-05-2014-12_43_34.wav;;1
11_listens3-audio-31-05-2014-12_48_34.wav;;1
11_listens3-audio-31-05-2014-12_53_35.wav;;1
11_listens3-audio-31-05-2014-18_35_40.wav;;1
11_listens3-audio-31-05-2014-18_45_41.wav;;1
11_listens3-audio-31-05-2014-19_05_43.wav;;1
11_listens3-audio-31-05-2014-19_10_43.wav;;1
11_listens3-audio-31-05-2014-19_15_44.wav;;1
11_listens3-audio-31-05-2014-19_20_44.wav;;1
11_listens3-audio-31-05-2014-19_25_44.wav;;1
11_listens4-audio-03-06-2014-02_15_53.wav;;1
11_listens4-audio-03-06-2014-02_30_55.wav;;1
11_listens4-audio-03-06-2014-02_35_55.wav;;1
11_listens4-audio-03-06-2014-02_50_57.wav;;1
11_listens4-audio-03-06-2014-02_55_58.wav;;1
11_listens4-audio-03-06-2014-03_00_58.wav;;1
11_listens4-audio-03-06-2014-10_46_02.wav;;1
11_listens4-audio-03-06-2014-10_51_03.wav;;1
11_listens4-audio-03-06-2014-11_16_06.wav;;1
11_listens4-audio-03-06-2014-11_26_07.wav;;1
11_listens4-audio-03-06-2014-11_31_07.wav;;1
11_listens4-audio-03-06-2014-11_36_07.wav;;1
11_listens4-audio-03-06-2014-12_11_18.wav;;1
11_listens4-audio-03-06-2014-12_16_19.wav;;1
11_listens4-audio-03-06-2014-12_21_19.wav;;1
11_listens4-audio-03-06-2014-12_31_20.wav;;1
11_listens4-audio-03-06-2014-12_36_21.wav;;1
11_listens4-audio-03-06-2014-12_41_21.wav;;1
11_listens4-audio-03-06-2014-12_56_23.wav;;1
11_listens4-audio-03-06-2014-13_01_23.wav;;1
11_listens4-audio-03-06-2014-13_06_24.wav;;1
11_listens4-audio-04-06-2014-07_21_27.wav;;1
11_listens4-audio-04-06-2014-07_31_28.wav;;1
11_listens4-audio-04-06-2014-07_41_29.wav;;1
11_listens4-audio-04-06-2014-08_01_31.wav;;1
11_listens4-audio-04-06-2014-08_11_32.wav;;1
11_listens4-audio-04-06-2014-08_26_34.wav;;1
11_listens4-audio-04-06-2014-08_31_34.wav;;1
11_listens4-audio-04-06-2014-08_51_37.wav;;1
11_listens4-audio-04-06-2014-08_56_37.wav;;1
11_listens4-audio-04-06-2014-13_15_13.wav;;1
11_listens4-audio-04-06-2014-13_20_14.wav;;1
11_listens4-audio-04-06-2014-13_30_15.wav;;1
11_listens4-audio-04-06-2014-13_50_17.wav;;1
11_listens4-audio-04-06-2014-13_55_18.wav;;1
11_listens4-audio-04-06-2014-18_51_44.wav;;1
11_listens4-audio-04-06-2014-19_11_46.wav;;1
11_listens4-audio-04-06-2014-19_16_46.wav;;1
11_listens4-audio-04-06-2014-19_26_48.wav;;1
11_listens4-audio-04-06-2014-19_31_48.wav;;1
11_listens4-audio-04-06-2014-19_41_49.wav;;1
11_listens4-audio-25-05-2014-09_18_13.wav;;1
11_listens4-audio-25-05-2014-09_33_15.wav;;1
11_listens4-audio-25-05-2014-13_35_01.wav;;1
11_listens4-audio-25-05-2014-13_40_02.wav;;1
11_listens4-audio-25-05-2014-13_50_03.wav;;1
11_listens4-audio-25-05-2014-13_55_03.wav;;1
11_listens4-audio-25-05-2014-22_03_05.wav;;1
11_listens4-audio-25-05-2014-22_08_06.wav;;1
11_listens4-audio-25-05-2014-22_18_07.wav;;1
11_listens4-audio-25-05-2014-22_23_07.wav;;1
11_listens4-audio-25-05-2014-22_43_10.wav;;1
11_listens4-audio-25-05-2014-22_53_11.wav;;1
11_listens4-audio-25-05-2014-23_03_12.wav;;1
11_listens4-audio-25-05-2014-23_13_13.wav;;1
11_listens4-audio-25-05-2014-23_33_16.wav;;1
11_listens4-audio-25-05-2014-23_38_17.wav;;1
11_listens4-audio-25-05-2014-23_43_17.wav;;1
11_listens4-audio-25-05-2014-23_48_18.wav;;1
11_listens4-audio-25-05-2014-23_53_19.wav;;1
11_listens4-audio-26-05-2014-00_13_21.wav;;1
11_listens4-audio-26-05-2014-00_18_22.wav;;1
11_listens4-audio-26-05-2014-00_23_23.wav;;1
11_listens4-audio-26-05-2014-00_28_23.wav;;1
11_listens4-audio-26-05-2014-00_33_24.wav;;1
11_listens4-audio-26-05-2014-00_43_25.wav;;1
11_listens4-audio-26-05-2014-00_53_26.wav;;1
11_listens4-audio-26-05-2014-00_58_27.wav;;1
11_listens4-audio-26-05-2014-01_28_30.wav;;1
11_listens4-audio-26-05-2014-01_38_31.wav;;1
11_listens4-audio-26-05-2014-01_53_33.wav;;1
11_listens4-audio-26-05-2014-02_03_34.wav;;1
11_listens4-audio-26-05-2014-02_18_36.wav;;1
11_listens4-audio-26-05-2014-02_23_36.wav;;1
11_listens4-audio-26-05-2014-02_28_37.wav;;1
11_listens4-audio-26-05-2014-02_38_38.wav;;1
11_listens4-audio-26-05-2014-02_43_39.wav;;1
11_listens4-audio-26-05-2014-02_53_40.wav;;1
11_listens4-audio-26-05-2014-02_58_40.wav;;1
11_listens4-audio-26-05-2014-03_38_45.wav;;1
11_listens4-audio-26-05-2014-03_43_45.wav;;1
11_listens4-audio-26-05-2014-10_01_04.wav;;1
11_listens4-audio-26-05-2014-10_21_07.wav;;1
11_listens4-audio-26-05-2014-10_26_07.wav;;1
11_listens4-audio-26-05-2014-10_31_08.wav;;1
11_listens4-audio-26-05-2014-10_36_08.wav;;1
11_listens4-audio-26-05-2014-10_41_09.wav;;1
11_listens4-audio-26-05-2014-10_51_10.wav;;1
11_listens4-audio-26-05-2014-13_03_47.wav;;1
11_listens4-audio-26-05-2014-13_53_53.wav;;1
11_listens4-audio-26-05-2014-13_58_54.wav;;1
11_listens4-audio-26-05-2014-18_56_20.wav;;1
11_listens4-audio-26-05-2014-19_21_23.wav;;1
11_listens4-audio-28-05-2014-07_54_27.wav;;1
11_listens4-audio-28-05-2014-08_04_28.wav;;1
11_listens4-audio-28-05-2014-08_19_30.wav;;1
11_listens4-audio-28-05-2014-08_39_33.wav;;1
11_listens4-audio-28-05-2014-08_59_35.wav;;1
11_listens4-audio-28-05-2014-09_19_37.wav;;1
11_listens4-audio-28-05-2014-09_24_38.wav;;1
11_listens4-audio-28-05-2014-09_29_38.wav;;1
11_listens4-audio-28-05-2014-09_34_39.wav;;1
11_listens4-audio-28-05-2014-13_11_33.wav;;1
11_listens4-audio-28-05-2014-13_16_34.wav;;1
11_listens4-audio-28-05-2014-13_31_35.wav;;1
11_listens4-audio-28-05-2014-13_36_36.wav;;1
11_listens4-audio-28-05-2014-22_07_40.wav;;1
11_listens4-audio-28-05-2014-22_17_41.wav;;1
11_listens4-audio-28-05-2014-22_22_42.wav;;1
11_listens4-audio-28-05-2014-22_42_44.wav;;1
11_listens4-audio-28-05-2014-22_52_45.wav;;1
11_listens4-audio-28-05-2014-22_57_46.wav;;1
11_listens4-audio-28-05-2014-23_02_47.wav;;1
11_listens4-audio-28-05-2014-23_12_48.wav;;1
11_listens4-audio-28-05-2014-23_17_48.wav;;1
11_listens4-audio-28-05-2014-23_32_50.wav;;1
11_listens4-audio-28-05-2014-23_37_51.wav;;1
11_listens4-audio-28-05-2014-23_42_51.wav;;1
11_listens4-audio-28-05-2014-23_57_53.wav;;1
11_listens4-audio-29-05-2014-00_02_53.wav;;1
11_listens4-audio-29-05-2014-00_07_54.wav;;1
11_listens4-audio-29-05-2014-00_12_55.wav;;1
11_listens4-audio-29-05-2014-00_22_56.wav;;1
11_listens4-audio-29-05-2014-00_27_56.wav;;1
11_listens4-audio-29-05-2014-00_32_57.wav;;1
11_listens4-audio-29-05-2014-00_42_58.wav;;1
11_listens4-audio-29-05-2014-00_47_58.wav;;1
11_listens4-audio-29-05-2014-01_08_01.wav;;1
11_listens4-audio-29-05-2014-01_18_02.wav;;1
11_listens4-audio-29-05-2014-01_23_02.wav;;1
11_listens4-audio-29-05-2014-08_12_36.wav;;1
11_listens4-audio-29-05-2014-08_17_36.wav;;1
11_listens4-audio-29-05-2014-08_22_37.wav;;1
11_listens4-audio-29-05-2014-08_27_38.wav;;1
11_listens4-audio-29-05-2014-08_32_38.wav;;1
11_listens4-audio-29-05-2014-08_52_40.wav;;1
11_listens4-audio-29-05-2014-08_57_41.wav;;1
11_listens4-audio-29-05-2014-09_07_42.wav;;1
11_listens4-audio-29-05-2014-09_12_42.wav;;1
11_listens4-audio-29-05-2014-09_22_43.wav;;1
11_listens4-audio-29-05-2014-09_27_44.wav;;1
11_listens4-audio-29-05-2014-09_32_45.wav;;1
11_listens4-audio-29-05-2014-09_52_47.wav;;1
11_listens4-audio-29-05-2014-10_02_48.wav;;1
11_listens4-audio-29-05-2014-10_07_48.wav;;1
11_listens4-audio-29-05-2014-10_12_49.wav;;1
11_listens4-audio-29-05-2014-10_17_49.wav;;1
11_listens4-audio-29-05-2014-10_32_51.wav;;1
11_listens4-audio-29-05-2014-12_25_57.wav;;1
11_listens4-audio-29-05-2014-12_35_59.wav;;1
11_listens4-audio-29-05-2014-12_46_00.wav;;1
11_listens4-audio-29-05-2014-13_16_03.wav;;1
11_listens4-audio-29-05-2014-13_21_04.wav;;1
11_listens4-audio-29-05-2014-18_40_16.wav;;1
11_listens4-audio-29-05-2014-18_45_17.wav;;1
11_listens4-audio-29-05-2014-18_55_18.wav;;1
11_listens4-audio-29-05-2014-19_26_01.wav;;1
11_listens4-audio-30-05-2014-02_07_06.wav;;1
11_listens4-audio-30-05-2014-02_32_09.wav;;1
11_listens4-audio-30-05-2014-02_37_10.wav;;1
11_listens4-audio-30-05-2014-10_31_48.wav;;1
11_listens4-audio-30-05-2014-10_41_49.wav;;1
11_listens4-audio-30-05-2014-10_46_50.wav;;1
11_listens4-audio-30-05-2014-10_51_51.wav;;1
11_listens4-audio-30-05-2014-11_01_52.wav;;1
11_listens4-audio-30-05-2014-11_21_54.wav;;1
11_listens4-audio-30-05-2014-11_26_54.wav;;1
11_listens4-audio-30-05-2014-12_57_24.wav;;1
12_listens1-audio-24-05-2014-15_40_24.wav;;1
12_listens1-audio-24-05-2014-15_45_25.wav;;1
12_listens1-audio-24-05-2014-15_55_26.wav;;1
12_listens1-audio-24-05-2014-16_00_26.wav;;1
12_listens1-audio-24-05-2014-16_05_27.wav;;1
12_listens1-audio-24-05-2014-16_15_28.wav;;1
12_listens1-audio-24-05-2014-16_30_29.wav;;1
12_listens1-audio-24-05-2014-16_35_29.wav;;1
12_listens1-audio-24-05-2014-16_40_30.wav;;1
12_listens1-audio-24-05-2014-16_45_30.wav;;1
12_listens1-audio-24-05-2014-17_17_15.wav;;1
12_listens1-audio-24-05-2014-17_45_09.wav;;1
12_listens1-audio-24-05-2014-17_50_10.wav;;1
12_listens1-audio-24-05-2014-18_10_12.wav;;1
12_listens3-audio-01-06-2014-03_39_11.wav;;1
12_listens3-audio-01-06-2014-03_44_11.wav;;1
12_listens3-audio-01-06-2014-03_49_11.wav;;1
12_listens3-audio-01-06-2014-03_54_12.wav;;1
12_listens3-audio-01-06-2014-03_59_12.wav;;1
12_listens3-audio-01-06-2014-04_14_14.wav;;1
12_listens3-audio-01-06-2014-04_19_14.wav;;1
12_listens3-audio-01-06-2014-12_13_35.wav;;1
12_listens3-audio-01-06-2014-12_18_35.wav;;1
12_listens3-audio-01-06-2014-12_23_37.wav;;1
12_listens3-audio-01-06-2014-12_33_38.wav;;1
12_listens3-audio-01-06-2014-12_48_39.wav;;1
12_listens3-audio-01-06-2014-12_53_39.wav;;1
12_listens3-audio-01-06-2014-13_03_40.wav;;1
12_listens3-audio-24-05-2014-13_53_48.wav;;1
12_listens3-audio-24-05-2014-13_58_51.wav;;1
12_listens3-audio-24-05-2014-14_15_12.wav;;1
12_listens3-audio-24-05-2014-14_20_12.wav;;1
12_listens3-audio-24-05-2014-14_23_33.wav;;1
12_listens3-audio-24-05-2014-14_28_33.wav;;1
12_listens3-audio-24-05-2014-14_38_35.wav;;1
12_listens3-audio-24-05-2014-14_43_35.wav;;1
12_listens3-audio-26-05-2014-09_23_05.wav;;1
12_listens3-audio-26-05-2014-09_28_05.wav;;1
12_listens3-audio-26-05-2014-09_38_06.wav;;1
12_listens3-audio-26-05-2014-09_43_07.wav;;1
12_listens3-audio-26-05-2014-09_48_07.wav;;1
12_listens3-audio-26-05-2014-09_58_09.wav;;1
12_listens3-audio-26-05-2014-10_08_10.wav;;1
12_listens3-audio-26-05-2014-10_13_10.wav;;1
12_listens3-audio-26-05-2014-10_18_11.wav;;1
12_listens3-audio-26-05-2014-12_25_58.wav;;1
12_listens3-audio-26-05-2014-12_30_58.wav;;1
12_listens3-audio-26-05-2014-13_16_03.wav;;1
12_listens3-audio-26-05-2014-18_28_47.wav;;1
12_listens3-audio-26-05-2014-18_47_59.wav;;1
12_listens3-audio-26-05-2014-19_03_01.wav;;1
12_listens3-audio-26-05-2014-19_08_01.wav;;1
12_listens3-audio-26-05-2014-19_13_02.wav;;1
12_listens3-audio-27-05-2014-02_28_33.wav;;1
12_listens3-audio-27-05-2014-02_38_35.wav;;1
12_listens3-audio-27-05-2014-02_48_36.wav;;1
12_listens3-audio-27-05-2014-03_03_39.wav;;1
12_listens3-audio-27-05-2014-10_12_35.wav;;1
12_listens3-audio-27-05-2014-10_22_36.wav;;1
12_listens3-audio-27-05-2014-10_27_36.wav;;1
12_listens3-audio-27-05-2014-10_42_38.wav;;1
12_listens3-audio-27-05-2014-10_52_39.wav;;1
12_listens3-audio-27-05-2014-13_19_01.wav;;1
12_listens3-audio-27-05-2014-13_24_01.wav;;1
12_listens3-audio-27-05-2014-13_39_03.wav;;1
12_listens3-audio-27-05-2014-13_44_03.wav;;1
12_listens3-audio-27-05-2014-19_57_55.wav;;1
12_listens3-audio-27-05-2014-20_07_56.wav;;1
12_listens3-audio-27-05-2014-20_22_58.wav;;1
12_listens3-audio-27-05-2014-20_32_59.wav;;1
12_listens3-audio-27-05-2014-20_48_00.wav;;1
12_listens3-audio-27-05-2014-20_53_01.wav;;1
12_listens3-audio-28-05-2014-02_47_36.wav;;1
12_listens3-audio-28-05-2014-02_52_37.wav;;1
12_listens3-audio-28-05-2014-03_12_40.wav;;1
12_listens3-audio-28-05-2014-03_17_40.wav;;1
12_listens3-audio-28-05-2014-03_27_41.wav;;1
12_listens3-audio-28-05-2014-03_32_42.wav;;1
12_listens3-audio-29-05-2014-18_15_41.wav;;1
12_listens3-audio-29-05-2014-18_20_42.wav;;1
12_listens3-audio-29-05-2014-18_30_43.wav;;1
12_listens3-audio-29-05-2014-18_35_44.wav;;1
12_listens3-audio-29-05-2014-18_40_44.wav;;1
12_listens3-audio-29-05-2014-18_45_45.wav;;1
12_listens3-audio-29-05-2014-19_05_47.wav;;1
12_listens3-audio-30-05-2014-03_53_29.wav;;1
12_listens3-audio-30-05-2014-03_58_31.wav;;1
12_listens3-audio-30-05-2014-04_08_32.wav;;1
12_listens3-audio-30-05-2014-04_13_32.wav;;1
12_listens3-audio-30-05-2014-04_18_33.wav;;1
12_listens3-audio-30-05-2014-09_50_57.wav;;1
12_listens3-audio-30-05-2014-10_05_59.wav;;1
12_listens3-audio-30-05-2014-10_16_01.wav;;1
12_listens3-audio-30-05-2014-10_31_03.wav;;1
12_listens3-audio-30-05-2014-10_45_40.wav;;1
12_listens3-audio-30-05-2014-12_27_48.wav;;1
12_listens3-audio-30-05-2014-12_32_49.wav;;1
12_listens3-audio-30-05-2014-12_37_50.wav;;1
12_listens3-audio-30-05-2014-13_17_54.wav;;1
12_listens3-audio-30-05-2014-13_22_55.wav;;1
12_listens3-audio-30-05-2014-19_11_42.wav;;1
12_listens3-audio-30-05-2014-19_46_46.wav;;1
12_listens3-audio-31-05-2014-03_13_10.wav;;1
12_listens3-audio-31-05-2014-03_28_12.wav;;1
12_listens3-audio-31-05-2014-03_38_13.wav;;1
12_listens3-audio-31-05-2014-03_58_16.wav;;1
12_listens3-audio-31-05-2014-04_03_16.wav;;1
12_listens3-audio-31-05-2014-04_08_17.wav;;1
12_listens3-audio-31-05-2014-09_05_55.wav;;1